rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
28,28004,2800419,28004,2800419,2800419,2,東京メトロ,東京メトロ東西線,南行徳,12,139.902311,35.672687,1
28,28004,2800420,28004,2800420,2800420,2,東京メトロ,東京メトロ東西線,行徳,12,139.914254,35.682686,1
28,28004,2800421,28004,2800421,2800421,2,東京メトロ,東京メトロ東西線,妙典,12,139.924209,35.690935,1
28,28004,2800422,28004,2800422,2800422,2,東京メトロ,東京メトロ東西線,原木中山,12,139.942029,35.703517,1
28,28004,2800423,28004,2800423,1130524,2,東京メトロ,東京メトロ東西線,西船橋,12,139.958972,35.707127,1
28,28005,2800501,28005,2800501,2800501,2,東京メトロ,東京メトロ千代田線,北綾瀬,13,139.832035,35.777117,1
28,28005,2800502,28005,2800502,1132006,2,東京メトロ,東京メトロ千代田線,綾瀬,13,139.825019,35.762222,1
28,28005,2800503,28005,2800503,1132005,2,東京メトロ,東京メトロ千代田線,北千住,13,139.804276,35.748916,1
28,28005,2800504,28005,2800504,2300104,2,東京メトロ,東京メトロ千代田線,町屋,13,139.780501,35.742733,1
28,28005,2800505,28005,2800505,1130217,2,東京メトロ,東京メトロ千代田線,西日暮里,13,139.766511,35.732257,1
28,28005,2800506,28005,2800506,2800506,2,東京メトロ,東京メトロ千代田線,千駄木,13,139.763243,35.725549,1
28,28005,2800507,28005,2800507,2800507,2,東京メトロ,東京メトロ千代田線,根津,13,139.765655,35.7174,1
28,28005,2800508,28005,2800508,2800508,2,東京メトロ,東京メトロ千代田線,湯島,13,139.769916,35.708243,1
28,28005,2800509,28005,2800509,1131203,2,東京メトロ,東京メトロ千代田線,新御茶ノ水,13,139.766014,35.698072,1
28,28005,2800510,28005,2800510,2800208,2,東京メトロ,東京メトロ千代田線,大手町,13,139.763399,35.686154,1
28,28005,2800511,28005,2800511,2800511,2,東京メトロ,東京メトロ千代田線,二重橋前,13,139.761948,35.681071,1
28,28005,2800512,28005,2800512,2800315,2,東京メトロ,東京メトロ千代田線,日比谷,13,139.758732,35.674241,1
28,28005,2800513,28005,2800513,2800211,2,東京メトロ,東京メトロ千代田線,霞ケ関,13,139.750899,35.673838,1
28,28005,2800514,28005,2800514,2800212,2,東京メトロ,東京メトロ千代田線,国会議事堂前,13,139.745219,35.67393,1
28,28005,2800515,28005,2800515,2800515,2,東京メトロ,東京メトロ千代田線,赤坂,13,139.738348,35.67323,1
28,28005,2800516,28005,2800516,2800516,2,東京メトロ,東京メトロ千代田線,乃木坂,13,139.726215,35.666572,1
28,28005,2800517,28005,2800517,2800118,2,東京メトロ,東京メトロ千代田線,表参道,13,139.712314,35.665247,1
28,28005,2800518,28005,2800518,1130206,2,東京メトロ,東京メトロ千代田線,明治神宮前,13,139.703995,35.669071,1
28,28005,2800519,28005,2800519,2500104,2,東京メトロ,東京メトロ千代田線,代々木公園,13,139.689099,35.669187,1
28,28005,2800520,28005,2800520,2500105,2,東京メトロ,東京メトロ千代田線,代々木上原,13,139.680153,35.669159,1
28,28006,2800601,28006,2800601,2100111,2,東京メトロ,東京メトロ有楽町線,和光市,11,139.612434,35.788507,1
28,28006,2800602,28006,2800602,2100110,2,東京メトロ,東京メトロ有楽町線,地下鉄成増,13,139.631497,35.776557,1
28,28006,2800603,28006,2800603,2100109,2,東京メトロ,東京メトロ有楽町線,地下鉄赤塚,13,139.644021,35.769939,1
28,28006,2800604,28006,2800604,2800604,2,東京メトロ,東京メトロ有楽町線,平和台,13,139.653762,35.757863,1
28,28006,2800605,28006,2800605,2800605,2,東京メトロ,東京メトロ有楽町線,氷川台,13,139.665567,35.74955,1
28,28006,2800606,28006,2800606,2200301,2,東京メトロ,東京メトロ有楽町線,小竹向原,13,139.678572,35.743803,1
28,28006,2800607,28006,2800607,2800607,2,東京メトロ,東京メトロ有楽町線,千川,13,139.689271,35.738229,1
28,28006,2800608,28006,2800608,2800608,2,東京メトロ,東京メトロ有楽町線,要町,13,139.698715,35.73323,1
28,28006,2800609,28006,2800609,1130212,2,東京メトロ,東京メトロ有楽町線,池袋,13,139.710088,35.729565,1
28,28006,2800610,28006,2800610,2800610,2,東京メトロ,東京メトロ有楽町線,東池袋,13,139.719546,35.725732,1
28,28006,2800611,28006,2800611,2800611,2,東京メトロ,東京メトロ有楽町線,護国寺,13,139.72754,35.719044,1
28,28006,2800612,28006,2800612,2800612,2,東京メトロ,東京メトロ有楽町線,江戸川橋,13,139.733538,35.709495,1
28,28006,2800613,28006,2800613,1131205,2,東京メトロ,東京メトロ有楽町線,飯田橋,13,139.743669,35.701934,1
28,28006,2800614,28006,2800614,1131206,2,東京メトロ,東京メトロ有楽町線,市ケ谷,13,139.73647,35.691958,1
28,28006,2800615,28006,2800615,2800615,2,東京メトロ,東京メトロ有楽町線,麹町,13,139.737613,35.684006,1
28,28006,2800616,28006,2800616,2800115,2,東京メトロ,東京メトロ有楽町線,永田町,13,139.740258,35.678757,1
28,28006,2800617,28006,2800617,2800617,2,東京メトロ,東京メトロ有楽町線,桜田門,13,139.75149,35.677405,1
28,28006,2800618,28006,2800618,1130225,2,東京メトロ,東京メトロ有楽町線,有楽町,13,139.763265,35.675714,1
28,28006,2800619,28006,2800619,2800619,2,東京メトロ,東京メトロ有楽町線,銀座一丁目,13,139.767045,35.67435,1
28,28006,2800620,28006,2800620,2800620,2,東京メトロ,東京メトロ有楽町線,新富町,13,139.773711,35.670462,1
28,28006,2800621,28006,2800621,2800621,2,東京メトロ,東京メトロ有楽町線,月島,13,139.784233,35.664871,1
28,28006,2800622,28006,2800622,2800622,2,東京メトロ,東京メトロ有楽町線,豊洲,13,139.79621,35.654908,1
28,28006,2800623,28006,2800623,2800623,2,東京メトロ,東京メトロ有楽町線,辰巳,13,139.81052,35.645576,1
28,28006,2800624,28006,2800624,1132605,2,東京メトロ,東京メトロ有楽町線,新木場,13,139.826254,35.645832,1
28,28007,2800701,28007,2800701,1130212,2,東京メトロ,東京メトロ有楽町新線,新線池袋,13,139.710388,35.730645,0
28,28007,2800702,28007,2800702,2200301,2,東京メトロ,東京メトロ有楽町新線,小竹向原,13,139.678572,35.743803,0
28,28008,2800801,28008,2800801,1130205,2,東京メトロ,東京メトロ半蔵門線,渋谷,13,139.701,35.659066,1
28,28008,2800802,28008,2800802,2800118,2,東京メトロ,東京メトロ半蔵門線,表参道,13,139.712314,35.665247,1
28,28008,2800803,28008,2800803,2800116,2,東京メトロ,東京メトロ半蔵門線,青山一丁目,13,139.724159,35.672765,1
28,28008,2800804,28008,2800804,2800115,2,東京メトロ,東京メトロ半蔵門線,永田町,13,139.740258,35.678757,1
28,28008,2800805,28008,2800805,2800805,2,東京メトロ,東京メトロ半蔵門線,半蔵門,13,139.74163,35.685703,1
28,28008,2800806,28008,2800806,2800407,2,東京メトロ,東京メトロ半蔵門線,九段下,13,139.751948,35.695589,1
28,28008,2800807,28008,2800807,2800807,2,東京メトロ,東京メトロ半蔵門線,神保町,13,139.757606,35.695966,1
28,28008,2800808,28008,2800808,2800208,2,東京メトロ,東京メトロ半蔵門線,大手町,13,139.764107,35.68686,1
28,28008,2800809,28008,2800809,1131402,2,東京メトロ,東京メトロ半蔵門線,三越前,13,139.773147,35.684908,1
28,28008,2800810,28008,2800810,2800810,2,東京メトロ,東京メトロ半蔵門線,水天宮前,13,139.785377,35.682683,1
28,28008,2800811,28008,2800811,2800811,2,東京メトロ,東京メトロ半蔵門線,清澄白河,13,139.798851,35.682105,1
28,28008,2800812,28008,2800812,1131322,2,東京メトロ,東京メトロ半蔵門線,錦糸町,13,139.814941,35.697578,1
28,28008,2800813,28008,2800813,2100203,2,東京メトロ,東京メトロ半蔵門線,押上,13,139.812935,35.710702,1
28,28008,2800814,28008,2800812,2800814,2,東京メトロ,東京メトロ半蔵門線,住吉,13,139.815681,35.689073,1
28,28009,2800901,28009,2800901,2800901,2,東京メトロ,東京メトロ南北線,赤羽岩淵,13,139.722103,35.783417,1
28,28009,2800902,28009,2800902,2800902,2,東京メトロ,東京メトロ南北線,志茂,13,139.732599,35.777948,1
28,28009,2800903,28009,2800903,2800903,2,東京メトロ,東京メトロ南北線,王子神谷,13,139.735933,35.765172,1
28,28009,2800904,28009,2800904,1133212,2,東京メトロ,東京メトロ南北線,王子,13,139.737618,35.753966,1
28,28009,2800905,28009,2800905,2800905,2,東京メトロ,東京メトロ南北線,西ケ原,13,139.742322,35.746008,1
28,28009,2800906,28009,2800906,1130215,2,東京メトロ,東京メトロ南北線,駒込,13,139.746442,35.736959,1
28,28009,2800907,28009,2800907,2800907,2,東京メトロ,東京メトロ南北線,本駒込,13,139.753828,35.724155,1
28,28009,2800908,28009,2800908,2800908,2,東京メトロ,東京メトロ南北線,東大前,13,139.758025,35.717633,1
28,28009,2800909,28009,2800909,2800204,2,東京メトロ,東京メトロ南北線,後楽園,13,139.751864,35.707898,1
28,28009,2800910,28009,2800910,1131205,2,東京メトロ,東京メトロ南北線,飯田橋,13,139.743669,35.701934,1
28,28009,2800911,28009,2800911,1131206,2,東京メトロ,東京メトロ南北線,市ケ谷,13,139.736642,35.691295,1
28,28009,2800912,28009,2800912,1131102,2,東京メトロ,東京メトロ南北線,四ツ谷,13,139.72955,35.686032,1
28,28009,2800913,28009,2800913,2800115,2,東京メトロ,東京メトロ南北線,永田町,13,139.740258,35.678757,1
28,28009,2800914,28009,2800914,2800114,2,東京メトロ,東京メトロ南北線,溜池山王,13,139.741419,35.673621,1
28,28009,2800915,28009,2800915,2800915,2,東京メトロ,東京メトロ南北線,六本木一丁目,13,139.739,35.665595,1
28,28009,2800916,28009,2800916,2800916,2,東京メトロ,東京メトロ南北線,麻布十番,13,139.737051,35.654682,1
28,28009,2800917,28009,2800917,2800917,2,東京メトロ,東京メトロ南北線,白金高輪,13,139.734104,35.642903,1
28,28009,2800918,28009,2800918,2800918,2,東京メトロ,東京メトロ南北線,白金台,13,139.726133,35.637917,1
28,28009,2800919,28009,2800919,1130203,2,東京メトロ,東京メトロ南北線,目黒,13,139.7155,35.633272,1
28,28010,2801001,28010,2801001,2100111,2,東京メトロ,東京メトロ副都心線,和光市,11,139.612434,35.788507,1
28,28010,2801002,28010,2801002,2100110,2,東京メトロ,東京メトロ副都心線,地下鉄成増,13,139.631497,35.776557,1
28,28010,2801003,28010,2801003,2100109,2,東京メトロ,東京メトロ副都心線,地下鉄赤塚,13,139.644021,35.769939,1
28,28010,2801004,28010,2801004,2800604,2,東京メトロ,東京メトロ副都心線,平和台,13,139.653762,35.757863,1
28,28010,2801005,28010,2801005,2800605,2,東京メトロ,東京メトロ副都心線,氷川台,13,139.665567,35.74955,1
28,28010,2801006,28010,2801006,2200301,2,東京メトロ,東京メトロ副都心線,小竹向原,13,139.678572,35.743803,1
28,28010,2801007,28010,2801007,2800607,2,東京メトロ,東京メトロ副都心線,千川,13,139.689271,35.738229,1
28,28010,2801008,28010,2801008,2800608,2,東京メトロ,東京メトロ副都心線,要町,13,139.698715,35.73323,1
28,28010,2801009,28010,2801009,1130212,2,東京メトロ,東京メトロ副都心線,池袋,13,139.708291,35.731464,1
28,28010,2801010,28010,2801010,2801010,2,東京メトロ,東京メトロ副都心線,雑司が谷,13,139.714795,35.720233,1
28,28010,2801011,28010,2801011,2801011,2,東京メトロ,東京メトロ副都心線,西早稲田,13,139.709101,35.708242,1
28,28010,2801012,28010,2801012,2801012,2,東京メトロ,東京メトロ副都心線,東新宿,13,139.707593,35.698915,1
28,28010,2801013,28010,2801013,2800217,2,東京メトロ,東京メトロ副都心線,新宿三丁目,13,139.704828,35.690853,1
28,28010,2801014,28010,2801014,2801014,2,東京メトロ,東京メトロ副都心線,北参道,13,139.705453,35.678459,1
28,28010,2801015,28010,2801015,1130206,2,東京メトロ,東京メトロ副都心線,明治神宮前,13,139.705367,35.668497,1
28,28010,2801016,28010,2801016,1130205,2,東京メトロ,東京メトロ副都心線,渋谷,13,139.702417,35.659545,1
29,29001,2900101,29001,2900101,1130105,1,相模鉄道,相鉄本線,横浜,14,139.621768,35.465852,1
29,29001,2900102,29001,2900102,2900102,1,相模鉄道,相鉄本線,平沼橋,14,139.616897,35.460355,1
29,29001,2900103,29001,2900103,2900103,1,相模鉄道,相鉄本線,西横浜,14,139.608745,35.453437,1
29,29001,2900104,29001,2900104,2900104,1,相模鉄道,相鉄本線,天王町,14,139.602554,35.453984,1
29,29001,2900105,29001,2900105,2900105,1,相模鉄道,相鉄本線,星川,14,139.594816,35.458634,1
29,29001,2900106,29001,2900106,2900106,1,相模鉄道,相鉄本線,和田町,14,139.586786,35.463597,1
29,29001,2900107,29001,2900107,2900107,1,相模鉄道,相鉄本線,上星川,14,139.580078,35.467694,1
29,29001,2900108,29001,2900108,2900108,1,相模鉄道,相鉄本線,西谷,14,139.565721,35.478092,1
29,29001,2900109,29001,2900109,2900109,1,相模鉄道,相鉄本線,鶴ヶ峰,14,139.549586,35.475031,1
29,29001,2900110,29001,2900110,2900110,1,相模鉄道,相鉄本線,二俣川,14,139.532207,35.463335,1
29,29001,2900111,29001,2900111,2900111,1,相模鉄道,相鉄本線,希望ヶ丘,14,139.5143,35.460399,1
29,29001,2900112,29001,2900112,2900112,1,相模鉄道,相鉄本線,三ツ境,14,139.502662,35.467779,1
29,29001,2900113,29001,2900113,2900113,1,相模鉄道,相鉄本線,瀬谷,14,139.482574,35.470412,1
29,29001,2900114,29001,2900114,2500206,1,相模鉄道,相鉄本線,大和,14,139.461383,35.469924,1
29,29001,2900115,29001,2900115,2900115,1,相模鉄道,相鉄本線,相模大塚,14,139.441232,35.470666,1
29,29001,2900116,29001,2900116,2900116,1,相模鉄道,相鉄本線,さがみ野,14,139.429055,35.471485,1
29,29001,2900117,29001,2900117,2900117,1,相模鉄道,相鉄本線,かしわ台,14,139.415851,35.466744,1
29,29001,2900118,29001,2900118,1130910,1,相模鉄道,相鉄本線,海老名,14,139.392074,35.453381,1
29,29002,2900201,29002,2900201,2900110,1,相模鉄道,相鉄いずみ野線,二俣川,14,139.532207,35.463335,1
29,29002,2900202,29002,2900202,2900202,1,相模鉄道,相鉄いずみ野線,南万騎が原,14,139.526344,35.452522,1
29,29002,2900203,29002,2900203,2900203,1,相模鉄道,相鉄いずみ野線,緑園都市,14,139.521841,35.439502,1
29,29002,2900204,29002,2900204,2900204,1,相模鉄道,相鉄いずみ野線,弥生台,14,139.506615,35.429933,1
29,29002,2900205,29002,2900205,2900205,1,相模鉄道,相鉄いずみ野線,いずみ野,14,139.495135,35.429434,1
29,29002,2900206,29002,2900206,2900206,1,相模鉄道,相鉄いずみ野線,いずみ中央,14,139.48727,35.415385,1
29,29002,2900207,29002,2900207,2900207,1,相模鉄道,相鉄いずみ野線,ゆめが丘,14,139.482192,35.405436,1
29,29002,2900208,29002,2900208,2500210,1,相模鉄道,相鉄いずみ野線,湘南台,14,139.467031,35.396642,1
30,30001,3000101,30001,3000101,1141301,1,名鉄,名鉄名古屋本線,豊橋,23,137.382128,34.762734,1
30,30001,3000102,30001,3000102,3000102,1,名鉄,名鉄名古屋本線,伊奈,23,137.354743,34.802857,1
30,30001,3000103,30001,3000103,3000103,1,名鉄,名鉄名古屋本線,小田渕,23,137.345590,34.814739,1
30,30001,3000104,30001,3000104,3000104,1,名鉄,名鉄名古屋本線,国府,23,137.328101,34.837520,1
30,30001,3000105,30001,3000105,3000105,1,名鉄,名鉄名古屋本線,御油,23,137.321443,34.846113,1
30,30001,3000106,30001,3000106,3000106,1,名鉄,名鉄名古屋本線,名電赤坂,23,137.311152,34.859331,1
30,30001,3000107,30001,3000107,3000107,1,名鉄,名鉄名古屋本線,名電長沢,23,137.288298,34.871623,1
30,30001,3000108,30001,3000108,3000108,1,名鉄,名鉄名古屋本線,本宿,23,137.260014,34.893025,1
30,30001,3000109,30001,3000109,3000109,1,名鉄,名鉄名古屋本線,名電山中,23,137.242829,34.899474,1
30,30001,3000110,30001,3000110,3000110,1,名鉄,名鉄名古屋本線,藤川,23,137.218428,34.913304,1
30,30001,3000111,30001,3000111,3000111,1,名鉄,名鉄名古屋本線,美合,23,137.196317,34.923763,1
30,30001,3000112,30001,3000112,3000112,1,名鉄,名鉄名古屋本線,男川,23,137.183296,34.937461,1
30,30001,3000113,30001,3000113,3000113,1,名鉄,名鉄名古屋本線,東岡崎,23,137.167333,34.951904,1
30,30001,3000114,30001,3000114,3000114,1,名鉄,名鉄名古屋本線,岡崎公園前,23,137.153309,34.954984,1
30,30001,3000115,30001,3000115,3000115,1,名鉄,名鉄名古屋本線,矢作橋,23,137.139957,34.961149,1
30,30001,3000116,30001,3000116,3000116,1,名鉄,名鉄名古屋本線,宇頭,23,137.118103,34.971367,1
30,30001,3000117,30001,3000117,3000117,1,名鉄,名鉄名古屋本線,新安城,23,137.085443,34.986885,1
30,30001,3000118,30001,3000118,3000118,1,名鉄,名鉄名古屋本線,牛田,23,137.060946,34.999294,1
30,30001,3000119,30001,3000119,3000119,1,名鉄,名鉄名古屋本線,知立,23,137.039628,35.006198,1
30,30001,3000120,30001,3000120,3000120,1,名鉄,名鉄名古屋本線,一ツ木,23,137.025510,35.013670,1
30,30001,3000121,30001,3000121,3000121,1,名鉄,名鉄名古屋本線,富士松,23,137.016508,35.029759,1
30,30001,3000122,30001,3000122,3000122,1,名鉄,名鉄名古屋本線,豊明,23,137.008161,35.041127,1
30,30001,3000123,30001,3000123,3000123,1,名鉄,名鉄名古屋本線,前後,23,136.995665,35.052270,1
30,30001,3000124,30001,3000124,3000124,1,名鉄,名鉄名古屋本線,中京競馬場前,23,136.981580,35.061302,1
30,30001,3000125,30001,3000125,3000125,1,名鉄,名鉄名古屋本線,有松,23,136.971084,35.067687,1
30,30001,3000126,30001,3000126,3000126,1,名鉄,名鉄名古屋本線,左京山,23,136.960301,35.070553,1
30,30001,3000127,30001,3000127,3000127,1,名鉄,名鉄名古屋本線,鳴海,23,136.950096,35.079149,1
30,30001,3000128,30001,3000128,3000128,1,名鉄,名鉄名古屋本線,本星崎,23,136.937378,35.087392,1
30,30001,3000129,30001,3000129,3000129,1,名鉄,名鉄名古屋本線,本笠寺,23,136.933409,35.099199,1
30,30001,3000130,30001,3000130,3000130,1,名鉄,名鉄名古屋本線,桜,23,136.934586,35.106062,1
30,30001,3000131,30001,3000131,3000131,1,名鉄,名鉄名古屋本線,呼続,23,136.930387,35.114722,1
30,30001,3000132,30001,3000132,3000132,1,名鉄,名鉄名古屋本線,堀田,23,136.919839,35.120251,1
30,30001,3000133,30001,3000133,3000133,1,名鉄,名鉄名古屋本線,神宮前,23,136.912485,35.125857,1
30,30001,3000134,30001,3000134,1141102,1,名鉄,名鉄名古屋本線,金山,23,136.9013,35.142871,1
30,30001,3000135,30001,3000135,3000135,1,名鉄,名鉄名古屋本線,山王,23,136.888461,35.152330,1
30,30001,3000136,30001,3000136,1141101,1,名鉄,名鉄名古屋本線,名鉄名古屋,23,136.884187,35.169252,1
30,30001,3000137,30001,3000137,3000137,1,名鉄,名鉄名古屋本線,栄生,23,136.873051,35.183687,1
30,30001,3000138,30001,3000138,3000138,1,名鉄,名鉄名古屋本線,東枇杷島,23,136.870168,35.189808,1
30,30001,3000139,30001,3000139,3000139,1,名鉄,名鉄名古屋本線,西枇杷島,23,136.865685,35.195015,1
30,30001,3000140,30001,3000140,3000140,1,名鉄,名鉄名古屋本線,二ツ杁,23,136.859583,35.194646,1
30,30001,3000141,30001,3000141,3000141,1,名鉄,名鉄名古屋本線,新川橋,23,136.851989,35.195701,1
30,30001,3000142,30001,3000142,3000142,1,名鉄,名鉄名古屋本線,須ヶ口,23,136.846229,35.198684,1
30,30001,3000143,30001,3000143,3000143,1,名鉄,名鉄名古屋本線,丸ノ内,23,136.841927,35.204742,1
30,30001,3000144,30001,3000144,3000144,1,名鉄,名鉄名古屋本線,新清洲,23,136.835607,35.211249,1
30,30001,3000145,30001,3000145,3000145,1,名鉄,名鉄名古屋本線,大里,23,136.818428,35.226216,1
30,30001,3000146,30001,3000146,3000146,1,名鉄,名鉄名古屋本線,奥田,23,136.810917,35.235412,1
30,30001,3000147,30001,3000147,3000147,1,名鉄,名鉄名古屋本線,国府宮,23,136.802963,35.254218,1
30,30001,3000148,30001,3000148,3000148,1,名鉄,名鉄名古屋本線,島氏永,23,136.800987,35.270777,1
30,30001,3000149,30001,3000149,3000149,1,名鉄,名鉄名古屋本線,妙興寺,23,136.798231,35.287178,1
30,30001,3000150,30001,3000150,1150237,1,名鉄,名鉄名古屋本線,名鉄一宮,23,136.797225,35.301540,1
30,30001,3000151,30001,3000151,3000151,1,名鉄,名鉄名古屋本線,今伊勢,23,136.789273,35.318360,1
30,30001,3000152,30001,3000152,3000152,1,名鉄,名鉄名古屋本線,石刀,23,136.785407,35.326204,1
30,30001,3000153,30001,3000153,3000153,1,名鉄,名鉄名古屋本線,新木曽川,23,136.779421,35.342047,1
30,30001,3000154,30001,3000154,3000154,1,名鉄,名鉄名古屋本線,黒田,23,136.777502,35.350213,1
30,30001,3000155,30001,3000155,3000155,1,名鉄,名鉄名古屋本線,木曽川堤,23,136.770486,35.365067,1
30,30001,3000156,30001,3000156,3000156,1,名鉄,名鉄名古屋本線,笠松,21,136.764664,35.374660,1
30,30001,3000157,30001,3000157,3000157,1,名鉄,名鉄名古屋本線,岐南,21,136.769165,35.389716,1
30,30001,3000158,30001,3000158,3000158,1,名鉄,名鉄名古屋本線,茶所,21,136.768917,35.402048,1
30,30001,3000159,30001,3000159,3000159,1,名鉄,名鉄名古屋本線,加納,21,136.765984,35.405209,1
30,30001,3000160,30001,3000160,3000160,1,名鉄,名鉄名古屋本線,名鉄岐阜,21,136.760066,35.411136,1
30,30002,3000201,30002,3000201,3000104,1,名鉄,名鉄豊川線,国府,23,137.328101,34.837520,1
30,30002,3000202,30002,3000202,3000202,1,名鉄,名鉄豊川線,八幡,23,137.352113,34.829160,1
30,30002,3000203,30002,3000203,3000203,1,名鉄,名鉄豊川線,諏訪町,23,137.370479,34.823464,1
30,30002,3000204,30002,3000204,3000204,1,名鉄,名鉄豊川線,稲荷口,23,137.387703,34.818435,1
30,30002,3000205,30002,3000205,1141306,1,名鉄,名鉄豊川線,豊川稲荷,23,137.396058,34.821755,1
30,30003,3000301,30003,3000301,3000117,1,名鉄,名鉄西尾線,新安城,23,137.085443,34.986885,1
30,30003,3000302,30003,3000302,3000302,1,名鉄,名鉄西尾線,北安城,23,137.092146,34.964677,1
30,30003,3000303,30003,3000303,3000303,1,名鉄,名鉄西尾線,南安城,23,137.092457,34.951976,1
30,30003,3000304,30003,3000304,3000304,1,名鉄,名鉄西尾線,碧海古井,23,137.090863,34.937230,1
30,30003,3000305,30003,3000305,3000305,1,名鉄,名鉄西尾線,堀内公園,23,137.089636,34.927834,1
30,30003,3000306,30003,3000306,3000306,1,名鉄,名鉄西尾線,桜井,23,137.088345,34.917477,1
30,30003,3000307,30003,3000307,3000307,1,名鉄,名鉄西尾線,米津,23,137.060993,34.892822,1
30,30003,3000308,30003,3000308,3000308,1,名鉄,名鉄西尾線,桜町前,23,137.062444,34.880107,1
30,30003,3000309,30003,3000309,3000309,1,名鉄,名鉄西尾線,西尾口,23,137.062661,34.870647,1
30,30003,3000310,30003,3000310,3000310,1,名鉄,名鉄西尾線,西尾,23,137.057789,34.863917,1
30,30003,3000311,30003,3000311,3000311,1,名鉄,名鉄西尾線,福地,23,137.048579,34.844663,1
30,30003,3000312,30003,3000312,3000312,1,名鉄,名鉄西尾線,鎌谷,23,137.061203,34.839095,0
30,30003,3000313,30003,3000313,3000313,1,名鉄,名鉄西尾線,上横須賀,23,137.071883,34.829941,1
30,30003,3000314,30003,3000314,3000314,1,名鉄,名鉄西尾線,三河荻原,23,137.067012,34.806111,0
30,30003,3000315,30003,3000315,3000315,1,名鉄,名鉄西尾線,吉良吉田,23,137.071017,34.794043,1
30,30003,3000316,30003,3000306,3000316,1,名鉄,名鉄西尾線,南桜井,23,137.07721,34.906302,1
30,30004,3000401,30004,3000401,3000315,1,名鉄,名鉄蒲郡線,吉良吉田,23,137.071017,34.794043,1
30,30004,3000402,30004,3000402,3000402,1,名鉄,名鉄蒲郡線,三河鳥羽,23,137.104984,34.793214,1
30,30004,3000403,30004,3000403,3000403,1,名鉄,名鉄蒲郡線,西幡豆,23,137.121271,34.792431,1
30,30004,3000404,30004,3000404,3000404,1,名鉄,名鉄蒲郡線,東幡豆,23,137.145645,34.789693,1
30,30004,3000405,30004,3000405,3000405,1,名鉄,名鉄蒲郡線,こどもの国,23,137.162721,34.788791,1
30,30004,3000406,30004,3000406,3000406,1,名鉄,名鉄蒲郡線,西浦,23,137.178617,34.790030,1
30,30004,3000407,30004,3000407,3000407,1,名鉄,名鉄蒲郡線,形原,23,137.184594,34.798607,1
30,30004,3000408,30004,3000408,3000408,1,名鉄,名鉄蒲郡線,三河鹿島,23,137.189687,34.813313,1
30,30004,3000409,30004,3000409,1150216,1,名鉄,名鉄蒲郡線,蒲郡競艇場前,23,137.202014,34.825545,1
30,30004,3000410,30004,3000410,1150215,1,名鉄,名鉄蒲郡線,蒲郡,23,137.226115,34.822743,1
30,30005,3000501,30005,3000501,3000501,1,名鉄,名鉄三河線,碧南,23,136.985613,34.874041,1
30,30005,3000502,30005,3000502,3000502,1,名鉄,名鉄三河線,碧南中央,23,136.989476,34.887395,1
30,30005,3000503,30005,3000503,3000503,1,名鉄,名鉄三河線,新川町,23,136.990312,34.896619,1
30,30005,3000504,30005,3000504,3000504,1,名鉄,名鉄三河線,北新川,23,136.992475,34.906018,1
30,30005,3000505,30005,3000505,3000505,1,名鉄,名鉄三河線,高浜港,23,136.989391,34.921536,1
30,30005,3000506,30005,3000506,3000506,1,名鉄,名鉄三河線,三河高浜,23,136.989954,34.930796,1
30,30005,3000507,30005,3000507,3000507,1,名鉄,名鉄三河線,吉浜,23,136.989190,34.946327,1
30,30005,3000508,30005,3000508,3000508,1,名鉄,名鉄三河線,小垣江,23,136.995455,34.963900,1
30,30005,3000509,30005,3000509,3000509,1,名鉄,名鉄三河線,刈谷市,23,136.993844,34.984803,1
30,30005,3000510,30005,3000510,1150224,1,名鉄,名鉄三河線,刈谷,23,137.008642,34.990884,1
30,30005,3000511,30005,3000511,3000511,1,名鉄,名鉄三河線,重原,23,137.023727,34.994824,1
30,30005,3000512,30005,3000512,3000119,1,名鉄,名鉄三河線,知立,23,137.039628,35.006198,1
30,30005,3000513,30005,3000513,3000513,1,名鉄,名鉄三河線,三河知立,23,137.045311,35.004002,1
30,30005,3000514,30005,3000514,3000514,1,名鉄,名鉄三河線,三河八橋,23,137.077147,35.010913,1
30,30005,3000515,30005,3000515,3000515,1,名鉄,名鉄三河線,若林,23,137.095851,35.026284,1
30,30005,3000516,30005,3000516,3000516,1,名鉄,名鉄三河線,竹村,23,137.114760,35.040067,1
30,30005,3000517,30005,3000517,3000517,1,名鉄,名鉄三河線,土橋,23,137.129572,35.058179,1
30,30005,3000518,30005,3000518,3000518,1,名鉄,名鉄三河線,上挙母,23,137.154453,35.071854,1
30,30005,3000519,30005,3000519,3000519,1,名鉄,名鉄三河線,豊田市,23,137.156227,35.087305,1
30,30005,3000520,30005,3000520,3000520,1,名鉄,名鉄三河線,梅坪,23,137.162206,35.099654,1
30,30005,3000521,30005,3000521,3000521,1,名鉄,名鉄三河線,越戸,23,137.180178,35.107690,1
30,30005,3000522,30005,3000522,3000522,1,名鉄,名鉄三河線,平戸橋,23,137.184725,35.114628,1
30,30005,3000523,30005,3000523,3000523,1,名鉄,名鉄三河線,猿投,23,137.178739,35.122613,1
30,30006,3000601,30006,3000601,3000519,1,名鉄,名鉄豊田線,豊田市,23,137.156227,35.087305,1
